manhinh,ram,loaibonho,dungluongbonho,trongluong,gia,class,id,name,cpu,gpu
0.7388889,0.125,0.8,0.1,0.2625,0.2741433,vanphong,4389,Portege X30-D-10J,0.628610729,0.08839779
0.8666667,0.125,0.8,0.2,0.54,0.20691916,vanphong,4390,Inspiron 7570,0.808803301,0.209944751
0.8666667,0.0625,0.2,0.4,0.545,0.096179694,phothong,4391,Vostro 3568,0.50343879,0.08839779
0.7388889,0.0625,0.8,0.05,0.3725,0.11903591,vanphong,4392,ProBook 430,0.782668501,0.165745856
0.8666667,0.0625,0.4,0.025,0.4725,0.040809967,phothong,4393,Lapbook 15.6,0.178817056,0.127071823
0.8666667,0.0625,0.8,0.05,0.575,0.092638135,vanphong,4394,ThinkPad E570,0.419532325,0.127071823
0.7777778,0.125,0.8,0.1,0.4375,0.17199542,vanphong,4395,ThinkPad E480,0.782668501,0.165745856
0.8666667,0.25,0.8,0.2,0.5425,0.38334152,chuyennghiep,4396,Precision 3520,0.797799175,0.585635359
0.8666667,0.25,0.8,0.2,0.515,0.3113625,chuyennghiep,4397,XPS 15,0.83218707,0.674033149
0.6944444,0.25,0.8,0.2,0.34,0.29480243,vanphong,4398,Thinkpad X270,0.69738652,0.08839779
0.6944444,0.25,0.8,0.2,0.2275,0.31972456,vanphong,4399,Zenbook UX390UA,0.69738652,0.08839779
0.8666667,0.125,0.8,0.1,0.575,0.1659272,vanphong,4400,Thinkpad E570,0.628610729,0.209944751
0.7388889,0.5,0.8,0.2,0.2625,0.4589277,vanphong,4401,Portege X30-D-10L,0.69738652,0.08839779
0.8666667,0.125,1,0.45,0.4975,0.22134776,chuyennghiep,4402,VivoBook Pro,0.83218707,0.674033149
0.8666667,0.125,0.2,0.4,0.55,0.0949336,phothong,4403,Aspire 5,0.429160935,0.447513812
0.96111107,0.375,1,0.5,1.0825,0.2080669,chuyennghiep,4404,Rog G752VL-UH71T,0.774415406,0.386740331
0.6944444,0.125,0.8,0.0703125,0.325,0.18019347,vanphong,4405,Thinkpad X260,0.558459422,0.127071823
0.8666667,0.125,0.8,0.1,0.5425,0.14738482,vanphong,4406,Ideapad 520-15IKBR,0.808803301,0.165745856
0.7777778,0.125,0.8,0.4,0.37,0.28676832,vanphong,4407,EliteBook 840,0.71389271,0.08839779
0.7388889,0.125,0.8,0.1,0.35,0.15559928,vanphong,4408,ThinkPad 13,0.50343879,0.08839779
0.8666667,0.125,0.8,0.1,0.575,0.14936875,vanphong,4409,ThinkPad L570,0.628610729,0.08839779
0.64444447,0.0625,0.4,0.025,0.3,0.055746842,phothong,4410,VivoBook E201NA,0.290233838,0.055248619
0.8666667,0.125,0.8,0.1,0.4775,0.10149041,vanphong,4411,15-BS026nv (i5-7200U/8GB/256GB/Radeon,0.628610729,0.160220994
0.7722222,0.125,0.8,0.1,0.35,0.26217413,vanphong,4412,Yoga 920-13IKB,0.782668501,0.165745856
0.7777778,0.0625,0.2,0.1953125,0.525,0.04902443,phothong,4413,IdeaPad 320-14IAP,0.290233838,0.055248619
0.64444447,0.0625,0.8,0.00625,0.3125,0.043449745,vanphong,4414,Chromebook N23,0.173314993,0.044198895
0.7388889,0.125,0.8,0.1,0.36,0.15559928,vanphong,4415,ThinkPad 13,0.628610729,0.08839779
0.8666667,0.125,1,0.5,0.5,0.20068863,vanphong,4416,ZenBook UX510UX-CN211T,0.69738652,0.08839779
0.8666667,0.0625,0.2,0.4,0.55,0.10050828,phothong,4417,Aspire A515-51G-59QF,0.782668501,0.325966851
0.7388889,0.125,0.8,0.2,0.335,0.21692081,vanphong,4418,Envy 13-AB002nv,0.69738652,0.08839779
0.8666667,0.125,1,0.5,0.6,0.18839154,chuyennghiep,4419,Legion Y520-15IKBN,0.83218707,0.82320442
0.7388889,0.125,0.8,0.05,0.3225,0.14740121,vanphong,4420,XPS 13,0.628610729,0.08839779
0.8666667,0.0625,0.2,0.1953125,0.55,0.10477127,phothong,4421,Aspire A515-51G,0.69738652,0.209944751
0.8666667,0.125,0.2,0.4,0.545,0.13707165,phothong,4422,Vostro 5568,0.628610729,0.08839779
0.8666667,0.25,1,0.9,0.55,0.19990818,chuyennghiep,4423,Inspiron 5570,0.808803301,0.17679558
0.8666667,0.25,0.8,0.1,0.4875,0.22953762,vanphong,4424,Mi Notebook,0.808803301,0.325966851
0.64444447,0.03125,0.4,0.0125,0.275,0.04017052,phothong,4425,VivoBook E12,0.290233838,0.055248619
0.8666667,0.0625,0.2,0.4,0.51,0.085500896,phothong,4426,15-bs190od (i5-8250U/4GB/1TB/W10),0.782668501,0.165745856
0.8666667,0.375,0.8,0.2,0.56,0.48663715,chuyennghiep,4427,ROG Zephyrus,0.83218707,1
0.8666667,0.125,0.8,0.1,0.51,0.1457616,vanphong,4428,Probook 450,0.628610729,0.254143646
0.96111107,0.25,1,0.5,0.75,0.2465978,chuyennghiep,4429,FX753VE-GC155T (i7-7700HQ/16GB/1TB,0.83218707,0.674033149
0.8666667,0.125,1,0.5,0.8,0.22938186,chuyennghiep,4430,Legion Y720-15IKB,0.83218707,0.82320442
0.7388889,0.125,0.8,0.1,0.33,0.22938186,vanphong,4431,Spectre X360,0.69738652,0.08839779
0.7777778,0.125,0.8,0.1,0.41,0.2098262,vanphong,4432,Latitude 5480,0.687757909,0.08839779
0.8666667,0.0625,0.8,0.05,0.4075,0.11296934,vanphong,4433,ProBook 440,0.419532325,0.127071823
0.96111107,0.125,1,0.45,0.7,0.1457616,chuyennghiep,4434,Inspiron 5770,0.782668501,0.17679558
0.7777778,0.125,0.8,0.1,0.505,0.21970814,vanphong,4435,ThinkPad L470,0.558459422,0.127071823
0.8666667,0.0625,0.2,0.4,0.55,0.13100508,phothong,4436,IdeaPad 320-15IKB,0.69738652,0.198895028
0.8666667,0.125,0.2,0.8,0.55,0.07525824,phothong,4437,IdeaPad 320-15ISK,0.419532325,0.198895028
0.8666667,0.0625,0.2,0.1953125,0.575,0.09591737,phothong,4438,Inspiron 3567,0.628610729,0.149171271
0.8666667,0.125,0.8,0.1,0.475,0.22577472,vanphong,4439,Latitude 5580,0.844566713,0.08839779
0.96111107,0.25,1,0.45,1.105,0.4939777,chuyennghiep,4440,Alienware 17,0.83218707,0.878453039
0.8666667,0.125,0.2,0.1953125,0.5,0.14100672,phothong,4441,Satellite Pro,0.628610729,0.08839779
0.8666667,0.125,1,0.5,0.5,0.21298574,chuyennghiep,4442,Zenbook UX510UW-FI095T,0.69738652,0.375690608
0.7388889,0.0625,0.8,0.0125,0.3,0.06050172,vanphong,4443,SmartBook Edge,0.365887208,0.055248619
0.8666667,0.125,1,0.45,0.575,0.27037218,chuyennghiep,4444,ROG Strix,0.799174691,0.82320442
0.8666667,0.125,0.8,0.1,0.4825,0.22446303,vanphong,4445,Latitude 5580,0.71389271,0.254143646
0.8666667,0.125,0.8,0.1,0.55,0.13074438,vanphong,4446,Inspiron 5570,0.782668501,0.17679558
0.8666667,0.0625,1,0.1,0.465,0.06541892,vanphong,4447,250 G6,0.264099037,0.093922652
0.96111107,0.1875,0.2,0.4,0.655,0.2949664,phothong,4448,Omen 15-ce006nv,0.83218707,0.82320442
0.7777778,0.125,0.8,0.1,0.4675,0.14084277,vanphong,4449,Thinkpad E470,0.69738652,0.209944751
0.7388889,0.125,0.8,0.1,0.3,0.22938186,vanphong,4450,XPS 13,0.808803301,0.165745856
0.7777778,0.0625,0.8,0.05,0.4,0.1206542,vanphong,4451,Vostro 5468,0.419532325,0.127071823
0.7388889,0.125,0.8,0.1,0.335,0.18773569,vanphong,4452,Envy 13-AB020nr,0.69738652,0.08839779
0.8666667,0.125,0.2,0.4,0.6,0.13084112,phothong,4453,Aspire 7,0.799174691,0.674033149
0.8666667,0.0625,0.2,0.1953125,0.5,0.057222497,phothong,4454,VivoBook X540YA-XX519T,0.258596974,0.038674033
0.8666667,0.0625,0.8,0.05,0.525,0.115674704,vanphong,4455,ProBook 450,0.50343879,0.08839779
0.7777778,0.0625,0.2,0.1953125,0.4675,0.12870963,phothong,4456,ThinkPad E470,0.628610729,0.08839779
0.8666667,0.0625,0.2,0.4,0.5375,0.07580751,phothong,4457,V310-15ISK (i5-6200U/4GB/1TB/FHD/No,0.558459422,0.127071823
0.8666667,0.0625,0.2,0.1953125,0.465,0.06509264,phothong,4458,250 G6,0.419532325,0.127071823
0.8666667,0.125,0.8,0.2,0.4975,0.2834891,vanphong,4459,ThinkPad T570,0.69738652,0.08839779
0.8666667,0.0625,0.8,0.05,0.55,0.08181669,vanphong,4460,IdeaPad 320-15ISK,0.419532325,0.127071823
0.8666667,0.125,0.8,0.1,0.475,0.18314314,vanphong,4461,Latitude 5580,0.628610729,0.08839779
0.96111107,0.25,1,0.5,1.105,0.44253156,chuyennghiep,4462,Alienware 17,0.83218707,0.878453039
0.96111107,0.125,0.2,0.4,0.6625,0.08921955,phothong,4463,17-X047na (i3-6006U/8GB/1TB/W10),0.419532325,0.127071823
0.96111107,0.125,0.2,0.4,0.6575,0.20987047,phothong,4464,ProBook 470,0.69738652,0.254143646
0.8666667,0.0625,0.2,0.1953125,0.5,0.03672733,phothong,4465,A541NA-GO342 (N3350/4GB/500GB/Linux),0.290233838,0.055248619
0.7388889,0.0625,0.4,0.0125,0.3375,0.041810133,phothong,4466,SmartBook 130,0.178817056,0.127071823
0.96111107,0.09375,1,0.45,0.7,0.15559928,chuyennghiep,4467,IdeaPad 320-17IKB,0.69738652,0.209944751
0.8666667,0.09375,0.8,0.05,0.4775,0.09327759,vanphong,4468,15-bw007nv (A10-9620P/6GB/128GB/Radeon,0.429160935,0.17679558
0.8666667,0.0625,0.2,0.4,0.545,0.10131169,phothong,4469,Vostro 3568,0.419532325,0.149171271
0.64444447,0.0625,0.4,0.0125,0.3125,0.057222497,phothong,4470,Spin SP111-31,0.27647868,0.055248619
0.8666667,0.0625,0.8,0.05,0.5125,0.103295624,vanphong,4471,V330-15IKB (i3-7130U/4GB/128GB/FHD/W10),0.573590096,0.08839779
0.7388889,0.25,0.8,0.2,0.29,0.32218397,vanphong,4472,EliteBook 1030,0.452544704,0.099447514
0.96111107,0.125,0.8,0.1,0.85,0.49171996,chuyennghiep,4473,Thinkpad P71,0.83218707,0.585635359
0.8666667,0.125,1,0.45,0.625,0.13756354,chuyennghiep,4474,FX553VD-DM627T (i5-7300HQ/8GB/1TB,0.799174691,0.674033149
0.7388889,0.125,0.8,0.05,0.3025,0.26217413,vanphong,4475,XPS 13,0.782668501,0.165745856
0.8666667,0.0625,0.2,0.1953125,0.4825,0.15723889,phothong,4476,Latitude 5580,0.687757909,0.08839779
0.8666667,0.125,0.2,0.4,0.55,0.12116741,phothong,4477,Lifebook A557,0.628610729,0.08839779
0.8666667,0.0625,0.2,0.1953125,0.55,0.05640269,phothong,4478,IdeaPad 320-15IAP,0.405777166,0.060773481
0.7777778,0.0625,0.2,0.1953125,0.505,0.16232169,phothong,4479,ThinkPad L470,0.628610729,0.08839779
0.96111107,0.125,0.2,0.1953125,0.785,0.30513036,phothong,4480,ZBook 17,0.844566713,0.624309392
0.7777778,0.125,0.2,0.8,0.485,0.06378095,phothong,4481,14-am079na (N3710/8GB/2TB/W10),0.264099037,0.093922652
0.8666667,0.09375,0.8,0.1,0.4875,0.10641088,vanphong,4482,15-cd005nv (A9-9420/6GB/256GB/Radeon,0.363136176,0.17679558
0.8666667,0.125,0.8,0.1,0.575,0.13608788,vanphong,4483,Thinkpad E570,0.628610729,0.08839779
0.8666667,0.0625,0.2,0.1953125,0.5125,0.112313494,phothong,4484,V330-15IKB (i5-8250U/4GB/500GB/FHD/W10),0.782668501,0.08839779
0.7777778,0.0625,0.8,0.0125,0.35,0.040826365,vanphong,4485,SmartBook 141,0.178817056,0.127071823
0.7777778,0.25,0.8,0.2,0.31,0.30578783,vanphong,4486,Tecra X40-D-10H,0.69738652,0.08839779
0.96111107,0.5,1,0.5,1.15,0.43662897,chuyennghiep,4487,IdeaPad Y910-17ISK,0.850068776,0.878453039
0.96111107,0.25,1,0.6,1.035,0.4474504,chuyennghiep,4488,GT73VR Titan,0.918844567,0.878453039
0.8666667,0.125,0.8,0.1,0.55,0.12280866,vanphong,4489,Inspiron 3567,0.69738652,0.149171271
0.7777778,0.0625,0.8,0.0125,0.3625,0.06378095,vanphong,4490,SmartBook Edge,0.365887208,0.055248619
0.8666667,0.125,0.2,0.1953125,0.475,0.16535826,phothong,4491,Latitude 5580,0.687757909,0.08839779
0.7388889,0.0625,0.8,0.05,0.3725,0.117888175,vanphong,4492,ProBook 430,0.50343879,0.08839779
0.8666667,0.25,0.8,0.1,0.4825,0.25207248,vanphong,4493,Latitude 5580,0.71389271,0.254143646
0.64444447,0.0625,0.4,0.00625,0.315,0.048368584,phothong,4494,Chromebook 11,0.173314993,0.044198895
0.96111107,0.25,1,0.45,1.125,0.3851451,chuyennghiep,4495,GT80S 6QE,0.850068776,0.845303867
0.96111107,0.25,1,0.5,0.945,0.24561404,chuyennghiep,4496,Omen 17-AN010nv,0.83218707,0.674033149
0.7777778,0.1875,0.8,0.1,0.35,0.27430725,vanphong,4497,Thinkpad T460s,0.640990371,0.127071823
0.8666667,0.1875,0.2,0.4,0.55,0.099852435,phothong,4498,Ideapad 320-15IKBR,0.808803301,0.08839779
0.96111107,0.125,1,0.45,0.6825,0.2902115,chuyennghiep,4499,ROG Strix,0.799174691,0.82320442
0.8666667,0.125,0.2,0.4,0.55,0.12116741,phothong,4500,TP501UA-CJ131T (i5-7200U/8GB/1TB/W10),0.628610729,0.127071823
0.8666667,0.1875,0.8,0.2,0.55,0.15559928,vanphong,4501,IdeaPad 320-15ABR,0.459422283,0.17679558
0.64444447,0.0625,0.8,0.05,0.3475,0.09886867,vanphong,4502,Inspiron 3179,0.489683631,0.132596685
0.8666667,0.25,1,0.45,0.625,0.27857026,chuyennghiep,4503,Notebook Odyssey,0.83218707,0.674033149
0.96111107,0.0625,0.2,0.1953125,0.7,0.08673553,phothong,4504,V320-17ISK (i3-6006U/4GB/500GB/FHD/No,0.419532325,0.127071823
0.8666667,0.125,0.2,0.4,0.5725,0.07525824,phothong,4505,IdeaPad 110-15ISK,0.4869326,0.127071823
0.7388889,0.125,0.8,0.2,0.3425,0.33202165,vanphong,4506,ThinkPad Yoga,0.69738652,0.08839779
0.7777778,0.125,0.8,0.1,0.425,0.24167897,vanphong,4507,Thinkpad T470p,0.799174691,0.259668508
0.6944444,0.125,0.8,0.1,0.335,0.2738154,vanphong,4508,Latitude 5289,0.628610729,0.08839779
0.8666667,0.125,0.8,0.1,0.515,0.28906378,chuyennghiep,4509,Precision 3520,0.83218707,0.585635359
0.8666667,0.125,0.8,0.1,0.46,0.19986883,vanphong,4510,EliteBook 850,0.69738652,0.08839779
0.8666667,0.0625,0.2,0.1953125,0.525,0.10960485,phothong,4511,ProBook 450,0.50343879,0.08839779
0.7777778,0.0625,0.4,0.0125,0.4,0.05394327,phothong,4512,Aspire 1,0.365887208,0.055248619
0.96111107,0.25,1,0.45,1.035,0.3605509,chuyennghiep,4513,Laptop MSI,0.850068776,0.53038674
0.8666667,0.0625,0.2,0.4,0.545,0.07624201,phothong,4514,Vostro 3568,0.419532325,0.149171271
0.8666667,0.25,1,0.9,0.45,0.37694705,chuyennghiep,4515,GS63VR 7RF,0.83218707,0.82320442
0.8666667,0.125,0.8,0.1,0.55,0.22938186,vanphong,4516,Tecra Z50-C-144,0.602475928,0.127071823
0.8666667,0.09375,0.2,0.4,0.6,0.09247418,phothong,4517,IdeaPad 310-15IKB,0.628610729,0.08839779
0.8666667,0.125,0.8,0.1,0.5,0.21298574,vanphong,4518,Yoga 720-15IKB,0.83218707,0.259668508
0.7777778,0.0625,0.4,0.05,0.4,0.057222497,phothong,4519,Swift SF114-31-P5HY,0.264099037,0.093922652
0.8666667,0.5,0.8,0.4,0.625,0.80324644,chuyennghiep,4520,Thinkpad P51,0.962861073,0.635359116
0.8666667,0.25,0.2,0.4,0.6475,0.14412363,phothong,4521,Inspiron 7559,0.774415406,0.375690608
0.8666667,0.0625,0.2,0.4,0.545,0.07278242,phothong,4522,Vostro 3568,0.419532325,0.127071823
0.8666667,0.0625,0.2,0.4,0.5625,0.05886211,phothong,4523,Inspiron 3567,0.419532325,0.127071823
0.8666667,0.0625,0.2,0.1953125,0.4825,0.14248237,phothong,4524,Latitude 5580,0.687757909,0.08839779
0.96111107,0.125,1,0.45,0.75,0.1915068,chuyennghiep,4525,FX753VD-GC007T (i7-7700HQ/8GB/1TB,0.83218707,0.674033149
0.8666667,0.0625,0.8,0.05,0.545,0.09329398,vanphong,4526,Vostro 3568,0.628610729,0.149171271
0.8666667,0.125,0.8,0.2,0.46,0.22774225,vanphong,4527,EliteBook 850,0.69738652,0.08839779
0.8666667,0.25,1,0.5,0.735,0.3718413,chuyennghiep,4528,GT62VR 7RE,0.83218707,0.878453039
0.64444447,0.0625,0.4,0.0125,0.3125,0.062141337,phothong,4529,CB5-132T-C9KK (N3160/4GB/32GB/Chrome,0.231086657,0.044198895
0.7777778,0.125,0.8,0.1,0.5775,0.18429251,vanphong,4530,ProBook 650,0.687757909,0.08839779
0.7777778,0.125,0.8,0.1,0.4125,0.2402033,vanphong,4531,ThinkPad T470,0.558459422,0.127071823
0.8666667,0.0625,0.2,0.4,0.55,0.12723397,phothong,4532,Inspiron 5570,0.782668501,0.17679558
0.8666667,0.125,0.8,0.1,0.55,0.13100508,vanphong,4533,LifeBook A557,0.628610729,0.08839779
0.8666667,0.0625,0.2,0.1953125,0.47,0.15281193,phothong,4534,EliteBook 850,0.558459422,0.127071823
0.8666667,0.125,0.2,0.4,0.55,0.14740121,phothong,4535,IdeaPad 320-15IKB,0.69738652,0.198895028
0.7777778,0.03125,0.4,0.0125,0.35,0.039186753,phothong,4536,SmartBook 140,0.178817056,0.127071823
0.8666667,0.0625,0.8,0.05,0.55,0.07673389,vanphong,4537,IdeaPad 320-15IKBN,0.628610729,0.08839779
0.7388889,0.09375,0.2,0.4,0.375,0.10477292,phothong,4538,Q304UA-BHI5T11 (i5-7200U/6GB/1TB/FHD/W10),0.628610729,0.08839779
0.8666667,0.125,0.8,0.1,0.5,0.29840958,chuyennghiep,4539,XPS 15,0.83218707,0.674033149
0.7777778,0.25,0.8,0.2,0.275,0.31152648,vanphong,4540,ZenBook 3,0.69738652,0.08839779
0.8666667,0.25,1,0.5,0.655,0.24249877,chuyennghiep,4541,Inspiron 7567,0.83218707,0.331491713
0.8666667,0.0625,0.8,0.1,0.45,0.13592392,vanphong,4542,V330-15IKB (i5-8250U/4GB/256GB/FHD/W10),0.782668501,0.165745856
0.8666667,0.0625,0.2,0.4,0.55,0.0949336,phothong,4543,Ideapad 320-15ISK,0.419532325,0.198895028
0.8666667,0.125,0.2,0.4,0.5,0.06542056,phothong,4544,X541NA-GO414T (N3350/8GB/1TB/W10),0.290233838,0.055248619
0.8666667,0.125,0.2,0.4,0.4975,0.1486506,phothong,4545,VivoBook Pro,0.799174691,0.674033149
0.7388889,0.125,0.8,0.1,0.3075,0.3064437,vanphong,4546,XPS 13,0.782668501,0.165745856
0.7777778,0.03125,0.4,0.0125,0.355,0.040826365,phothong,4547,IdeaPad 100S-14IBR,0.173314993,0.044198895
0.7388889,0.125,0.8,0.1,0.3425,0.28814888,vanphong,4548,Thinkpad Yoga,0.69738652,0.08839779
0.8666667,0.25,0.8,0.4,0.515,0.39334318,chuyennghiep,4549,XPS 15,0.83218707,0.674033149
0.8666667,0.125,1,0.45,0.625,0.18183309,chuyennghiep,4550,Legion Y520-15IKBN,0.83218707,0.674033149
0.9444444,0.125,0.2,0.4,0.65,0.08540745,phothong,4551,17-AK091ND (A9-9420/8GB/1TB/W10),0.363136176,0.132596685
0.7777778,0.25,0.8,0.2,0.285,0.4017052,vanphong,4552,ThinkPad X1,0.69738652,0.08839779
0.8666667,0.125,0.2,0.4,0.625,0.19167076,phothong,4553,ROG GL553VE-FY022,0.83218707,0.331491713
0.8666667,0.0625,0.2,0.1953125,0.6,0.073782586,phothong,4554,Extensa EX2540,0.419532325,0.127071823
0.7777778,0.0625,0.4,0.0125,0.3575,0.0449254,phothong,4555,IdeaPad 100S-14IBR,0.173314993,0.127071823
0.7777778,0.125,0.8,0.1,0.45,0.15068044,vanphong,4556,Swift 3,0.628610729,0.232044199
0.7777778,0.25,0.8,0.1,0.4875,0.42613542,chuyennghiep,4557,Blade Pro,0.83218707,0.82320442
0.7388889,0.125,0.8,0.1,0.3,0.19888507,vanphong,4558,Portege Z30-C-16J,0.558459422,0.127071823
0.6944444,0.125,0.8,0.1,0.34,0.2597147,vanphong,4559,Thinkpad X270,0.69738652,0.08839779
0.96111107,0.5,0.8,0.2,0.95,0.4589277,chuyennghiep,4560,ROG G701VI,0.850068776,0.944751381
0.8666667,0.125,0.2,0.4,0.6,0.11624856,phothong,4561,A715-71G-59DH (i5-7300HQ/8GB/1TB/GeForce,0.799174691,0.674033149
0.7388889,0.125,0.8,0.1,0.3,0.2377275,vanphong,4562,XPS 13,0.782668501,0.165745856
0.8666667,0.125,1,0.45,0.55,0.19540909,chuyennghiep,4563,GL62M 7REX,0.83218707,0.331491713
0.8666667,0.0625,0.2,0.1953125,0.465,0.05982948,phothong,4564,250 G6,0.419532325,0.127071823
0.8666667,0.125,0.2,0.1953125,0.5,0.17445482,phothong,4565,Tecra A50-D-11M,0.628610729,0.08839779
0.8666667,0.125,0.8,0.1,0.55,0.15068044,vanphong,4566,Inspiron 5570,0.808803301,0.17679558
0.8666667,0.25,1,0.9,0.55,0.18609609,chuyennghiep,4567,Inspiron 5570,0.808803301,0.17679558
0.8666667,0.125,1,0.45,0.8275,0.19609772,chuyennghiep,4568,IdeaPad Y700-15ISK,0.774415406,0.375690608
0.96111107,0.5,1,0.6,1.105,0.51604694,chuyennghiep,4569,Alienware 17,0.83218707,0.878453039
0.7777778,0.125,0.8,0.1,0.39,0.20150845,vanphong,4570,Latitude E7470,0.599724897,0.127071823
0.8666667,0.0625,0.2,0.1953125,0.55,0.068699785,phothong,4571,Ideapad 320-15IAP,0.290233838,0.055248619
0.8666667,0.0625,0.2,0.1953125,0.55,0.0877193,phothong,4572,IdeaPad 320-15ISK,0.558459422,0.127071823
0.8666667,0.09375,0.2,0.4,0.51,0.08837514,phothong,4573,15-ay047nv (i3-6006U/6GB/1TB/Radeon,0.419532325,0.149171271
0.96111107,0.125,1,0.45,0.675,0.24377276,chuyennghiep,4574,GP72VR Leopard,0.83218707,0.82320442
0.8666667,0.0625,0.8,0.05,0.525,0.08165273,vanphong,4575,Satellite Pro,0.4869326,0.127071823
0.8666667,0.125,0.2,0.4,0.515,0.15658304,phothong,4576,Latitude 3580,0.628610729,0.08839779
0.8666667,0.125,0.2,0.4,0.525,0.12215117,phothong,4577,15-bs012nv (i7-7500U/8GB/1TB/Radeon,0.69738652,0.17679558
0.8666667,0.125,0.8,0.1,0.5,0.20626332,vanphong,4578,Tecra Z50-D-10E,0.628610729,0.08839779
0.8666667,0.0625,0.8,0.05,0.525,0.06755206,vanphong,4579,Aspire 3,0.419532325,0.127071823
0.75,0.125,0.8,0.1,0.313,0.30625513,vanphong,4580,Surface Laptop,0.71389271,0.226519337
0.8666667,0.125,1,0.45,0.475,0.13411215,vanphong,4581,V310-15ISK (i5-7200U/8GB/1TB,0.628610729,0.149171271
0.7388889,0.125,0.8,0.1,0.325,0.169536,vanphong,4582,Yoga 720-13IKB,0.628610729,0.08839779
0.8666667,0.0625,0.8,0.05,0.55,0.057222497,vanphong,4583,IdeaPad 320-15AST,0.232462173,0.038674033
0.7777778,0.0625,0.8,0.05,0.4075,0.11460895,vanphong,4584,Pavilion X360,0.50343879,0.209944751
0.8666667,0.25,1,0.5,0.6,0.21216592,chuyennghiep,4585,GP62 7RDX,0.83218707,0.674033149
0.7777778,0.125,0.8,0.1,0.275,0.18609609,vanphong,4586,Zenbook 3,0.628610729,0.08839779
0.64444447,0.125,0.4,0.025,0.35,0.08116084,phothong,4587,Chromebook X360,0.290233838,0.055248619
0.8666667,0.125,0.8,0.2,0.2725,0.37694705,vanphong,4588,Gram 15Z975,0.808803301,0.08839779
0.8666667,0.25,0.8,0.1,0.625,0.21298574,vanphong,4589,Aspire VX5-591G,0.799174691,0.331491713
0.8666667,0.125,0.8,0.1,0.55,0.16361699,chuyennghiep,4590,GV62M 7RD,0.799174691,0.674033149
0.8666667,0.0625,0.8,0.05,0.465,0.068699785,vanphong,4591,L502NA-GO052T (N3350/4GB/128GB/W10),0.290233838,0.055248619
0.8666667,0.25,1,0.45,0.8025,0.33628464,chuyennghiep,4592,Alienware 15,0.799174691,0.82320442
0.96111107,0.0625,0.8,0.1,0.625,0.11460895,vanphong,4593,17-bs000nv I3,0.419532325,0.149171271
0.7388889,0.125,0.8,0.2,0.2975,0.245778,vanphong,4594,Yoga 730,0.808803301,0.165745856
0.8666667,0.25,1,0.5,0.8725,0.46134612,chuyennghiep,4595,Alienware 15,0.918844567,0.878453039
0.8666667,0.0625,0.2,0.1953125,0.465,0.10044433,phothong,4596,250 G6,0.628610729,0.160220994
0.8666667,0.0625,0.2,0.4,0.55,0.08946876,phothong,4597,Inspiron 3567,0.419532325,0.149171271
0.96111107,0.09375,0.2,0.8,0.6625,0.09329398,phothong,4598,17-Y002nv (A10-9600P/6GB/2TB/Radeon,0.387895461,0.187845304
0.8666667,0.0625,0.2,0.1953125,0.525,0.052139696,phothong,4599,V110-15ISK (3855U/4GB/500GB/W10),0.290233838,0.143646409
0.7777778,0.0625,0.4,0.0125,0.3625,0.061485488,phothong,4600,Chromebook 14,0.290233838,0.143646409
0.7777778,0.0625,0.8,0.1,0.425,0.11460895,vanphong,4601,IdeaPad 520s-14IKB,0.628610729,0.08839779
0.96111107,0.125,0.2,0.1953125,0.785,0.31283653,phothong,4602,ZBook 17,0.83218707,0.624309392
0.7777778,0.125,0.8,0.1,0.355,0.4246598,vanphong,4603,ThinkPad X1,0.69738652,0.08839779
0.7388889,0.125,0.8,0.1,0.375,0.15953435,vanphong,4604,Satellite Pro,0.628610729,0.08839779
0.64444447,0.0625,0.4,0.0125,0.35,0.04410559,phothong,4605,TravelMate B117-M,0.152682256,0.127071823
0.7777778,0.25,0.8,0.2,0.345,0.28676832,vanphong,4606,Yoga 910-13IKB,0.69738652,0.08839779
0.6944444,0.0625,0.4,0.025,0.3,0.109690115,phothong,4607,Chromebook Flip,0.407152682,0.099447514
0.7388889,0.25,0.8,0.2,0.34,0.30775538,vanphong,4608,Portege Z30T-C-133,0.602475928,0.127071823
0.8666667,0.0625,0.2,0.1953125,0.525,0.11296934,phothong,4609,15-bs011nv (i7-7500U/4GB/500GB/Radeon,0.69738652,0.17679558
0.8666667,0.125,0.2,0.4,0.64,0.1342843,phothong,4610,Inspiron 5577,0.799174691,0.674033149
0.8666667,0.0625,0.8,0.1,0.55,0.06542056,vanphong,4611,IdeaPad 320-15AST,0.363136176,0.17679558
0.8666667,0.125,0.2,0.4,0.55,0.0703394,phothong,4612,IdeaPad 320-15ABR,0.459422283,0.187845304
0.8666667,0.0625,1,0.8,0.525,0.10189375,vanphong,4613,V310-15IKB (i5-7200U/4GB/1TB/FHD/W10),0.628610729,0.08839779
0.8666667,0.0625,0.2,0.1953125,0.475,0.073782586,phothong,4614,V310-15ISK (i3-6006U/4GB/500GB/No,0.419532325,0.127071823
0.8666667,0.125,0.8,0.1,0.545,0.13034923,vanphong,4615,Vostro 5568,0.628610729,0.08839779
0.7388889,0.125,0.8,0.1,0.4,0.16379735,vanphong,4616,Spin 5,0.782668501,0.165745856
0.8666667,0.25,0.8,0.2,0.545,0.30414823,vanphong,4617,ThinkPad P51s,0.602475928,0.419889503
0.7777778,0.125,0.8,0.1,0.45,0.19527791,vanphong,4618,Thinkpad T460p,0.733149931,0.127071823
