id,name,manhinh,cpu,ram,loaibonho,dungluongbonho,gpu,trongluong,gia,class
4862,Portege Z30-C-1CW,13.3,Intel Core i5 6200U 2.3GHz,8,SSD,256,Intel HD Graphics 520,1.2,1460,VanPhong
4621,Latitude 5480,14,Intel Core i5 7440HQ 2.8GHz,8,SSD,256,Nvidia GeForce 930MX,1.64,1089,VanPhong
4863,Chromebook Flip,12.5,Intel Core M M7-6Y75 1.2GHz,8,Flash Storage,64,Intel HD Graphics 515,1.2,1159,PhoThong
4622,Vostro 5568,15.6,Intel Core i5 7200U 2.5GHz,8,HDD,1024,Intel HD Graphics 620,1.98,726,PhoThong
4864,Thinkpad T460,14,Intel Core i7 6600U 2.6GHz,8,SSD,256,Intel HD Graphics 520,1.7,1488.99,VanPhong
4623,VivoBook E403NA,14,Intel Celeron Dual Core N3350 1.1GHz,4,Flash Storage,32,Intel HD Graphics 500,1.5,298,PhoThong
4865,Alienware 17,17.3,Intel Core i7 7700HQ 2.8GHz,16,SSD+HDD,1536,Nvidia GeForce GTX 1070,4.36,3154,ChuyenNghiep
4624,Latitude 5580,15.6,Intel Core i5 7300U 2.6GHz,16,SSD,512,Intel HD Graphics 620,1.93,1426.66,VanPhong
4866,XPS 13,13.3,Intel Core i5 7Y54 1.2GHz,8,SSD,256,Intel HD Graphics 615,1.24,1899,VanPhong
4625,Thinkpad E470,14,Intel Core i5 7200U 2.5GHz,8,SSD,256,Nvidia GeForce 920MX,1.87,857.07,VanPhong
4867,ProBook x360,11.6,Intel Pentium Quad Core N4200 1.1GHz,4,SSD,256,Intel HD Graphics 505,1.45,775,VanPhong
4626,Latitude 5580,15.6,Intel Core i5 7300U 2.6GHz,8,SSD,256,Intel HD Graphics 620,1.9,1179,VanPhong
4868,XPS 13,13.3,Intel Core i7 6500U 2.5GHz,8,SSD,256,Intel HD Graphics 520,1.3,1268,VanPhong
4627,110-15ACL (A6-7310/4GB/500GB/W10),15.6,AMD A6-Series 7310 2GHz,4,HDD,500,AMD Radeon R4,2.19,298,PhoThong
4869,Chromebook C738T-C2EJ,11.6,Intel Celeron Dual Core N3060 1.6GHz,4,Flash Storage,32,Intel HD Graphics 400,1.25,389,PhoThong
4880,XPS 13,13.3,Intel Core i7 7Y75 1.3GHz,16,SSD,512,Intel HD Graphics 615,1.22,1899,VanPhong
4881,Latitude E7470,14,Intel Core i7 6600U 2.6GHz,8,SSD,256,Intel HD Graphics 520,1.5,1962.98,VanPhong
4640,Predator 17,17.3,Intel Core i7 6700HQ 2.6GHz,16,SSD+HDD,1152,Nvidia GeForce GTX 1060,4.2,1935,ChuyenNghiep
4882,Alienware 17,17.3,Intel Core i7 6700HQ 2.6GHz,32,SSD+HDD,1280,Nvidia GeForce GTX 1070,4.42,2800,ChuyenNghiep
4641,Inspiron 3567,15.6,Intel Core i5 7200U 2.5GHz,12,HDD,1024,Intel HD Graphics 620,2.25,649,PhoThong
4883,Tecra A40-C-1DF,14,Intel Core i5 6200U 2.3GHz,8,SSD,256,Intel HD Graphics 520,1.95,1180,VanPhong
4639,15-BW037na (A9-9420/4GB/1TB/Radeon,15.6,AMD A9-Series 9420 3GHz,4,HDD,1024,AMD Radeon 520,2.1,489,PhoThong
4631,Pavilion X360,13.3,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,1.58,836.6,VanPhong
4873,Portege X20W-D-10V,12.5,Intel Core i7 7500U 2.7GHz,8,SSD,512,Intel HD Graphics 620,1.1,1790,VanPhong
4632,ThinkPad T470s,14,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,1.32,1499,VanPhong
4874,ProBook 450,15.6,Intel Core i5 7200U 2.50GHz,8,HDD,1024,Nvidia GeForce 930MX,2.04,846.5,PhoThong
4633,Alienware 17,17.3,Intel Core i7 7700HQ 2.8GHz,32,SSD+HDD,2048,Nvidia GeForce GTX 1070,4.36,3659.4,ChuyenNghiep
4875,Inspiron 3567,15.6,Intel Core i3 6006U 2.0GHz,4,HDD,1024,AMD Radeon R5 M430,2.25,465.62,PhoThong
4634,GL72M 7REX,17.3,Intel Core i7 7700HQ 2.8GHz,8,SSD+HDD,1152,Nvidia GeForce GTX 1050 Ti,2.7,1348.48,ChuyenNghiep
4876,Latitude 5580,15.6,Intel Core i5 7200U 2.5GHz,4,HDD,500,Intel HD Graphics 620,1.9,825,PhoThong
4635,V310-15IKB (i5-7200U/4GB/1TB/No,15.6,Intel Core i5 7200U 2.5GHz,4,HDD,1024,Intel HD Graphics 620,1.9,489.9,PhoThong
4877,ProBook 450,15.6,Intel Core i3 7100U 2.4GHz,4,HDD,500,Intel HD Graphics 620,2.04,685,PhoThong
4636,Inspiron 5570,15.6,Intel Core i5 8250U 1.6GHz,8,SSD+HDD,1152,AMD Radeon 530,2.2,719,VanPhong
4878,Alienware 17,17.3,Intel Core i7 7700HQ 2.8GHz,32,SSD+HDD,1280,Nvidia GeForce GTX 1070,4.42,3149,ChuyenNghiep
4637,Inspiron 5378,13.3,Intel Core i3 7100U 2.4GHz,4,HDD,1024,Intel HD Graphics 620,1.71,649,PhoThong
4879,IdeaPad 310-15IKB,15.6,Intel Core i5 7200U 2.5GHz,6,SSD,256,Nvidia GeForce 920MX,2.4,695,VanPhong
4638,Inspiron 5567,15.6,Intel Core i5 7200U 2.5GHz,8,HDD,1024,AMD Radeon R7 M445,2.32,589.52,PhoThong
4890,Inspiron 7579,15.6,Intel Core i7 7500U 2.7GHz,12,SSD,512,Intel HD Graphics 620,2.19,1299,VanPhong
4891,Portege Z30-C-1CV,13.3,Intel Core i5 6200U 2.3GHz,4,SSD,128,Intel HD Graphics 520,1.2,1195,VanPhong
4650,Inspiron 7560,15.6,Intel Core i7 7500U 2.7GHz,8,SSD+HDD,1152,Nvidia GeForce 940MX,2,1207,VanPhong
4892,IdeaPad 320-15ABR,15.6,AMD A12-Series 9720P 3.6GHz,6,SSD,256,AMD Radeon 530,2.2,549,VanPhong
4651,Vostro 3568,15.6,Intel Core i3 6006U 2GHz,8,SSD,256,Intel HD Graphics 520,2,665,VanPhong
4893,LifeBook A556,15.6,Intel Core i5 6200U 2.3GHz,4,SSD,256,Intel HD Graphics 520,2.3,649,VanPhong
4410,VivoBook E201NA,11.6,Intel Celeron Dual Core N3350 1.1GHz,4,Flash Storage,64,Intel HD Graphics 500,1.2,340,PhoThong
4652,Tecra X40-D-10G,14,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,1.25,1535,VanPhong
4894,Tecra A40-C-1KF,14,Intel Core i5 6200U 2.3GHz,4,HDD,500,Intel HD Graphics 520,1.75,915,PhoThong
4408,ThinkPad 13,13.3,Intel Core i3 7100U 2.4GHz,8,SSD,256,Intel HD Graphics 620,1.4,949,VanPhong
4409,ThinkPad L570,15.6,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,2.3,911,VanPhong
4400,Thinkpad E570,15.6,Intel Core i5 7200U 2.5GHz,8,SSD,256,Nvidia GeForce 940MX,2.3,1011.99,VanPhong
4642,15-BW091ND (A9-9420/6GB/1TB,15.6,AMD A9-Series A9-9420 3GHz,6,SSD+HDD,1152,AMD Radeon 520,2.1,650,VanPhong
4884,Rog Strix,17.3,Intel Core i7 7700HQ 2.8GHz,16,SSD+HDD,1280,Nvidia GeForce GTX 1060,2.73,2049.9,ChuyenNghiep
4401,Portege X30-D-10L,13.3,Intel Core i7 7500U 2.7GHz,32,SSD,512,Intel HD Graphics 620,1.05,2799,VanPhong
4643,Extensa EX2540-58KR,15.6,Intel Core i5 7200U 2.5GHz,4,HDD,500,Intel HD Graphics 620,2.4,559,PhoThong
4885,Probook 450,15.6,Intel Core i5 7200U 2.70GHz,8,SSD+HDD,1152,Nvidia GeForce 930MX,2.04,979,VanPhong
4402,VivoBook Pro,15.6,Intel Core i7 7700HQ 2.8GHz,8,SSD+HDD,1152,Nvidia GeForce GTX 1050,1.99,1350,ChuyenNghiep
4644,ThinkPad 13,13.3,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,1.44,960,VanPhong
4886,ThinkPad T460,14,Intel Core i5 6200U 2.3GHz,4,Hybrid,508,Intel HD Graphics 520,1.7,1002,VanPhong
4403,Aspire 5,15.6,AMD A10-Series 9620P 2.5GHz,8,HDD,1024,AMD Radeon RX 540,2.2,579,PhoThong
4645,V310-15IKB (i7-7500U/4GB/1TB/FHD/W10),15.6,Intel Core i7 7500U 2.7GHz,4,HDD,1024,Intel HD Graphics 620,1.85,779,PhoThong
4887,Q534UX-BHI7T19 (i7-7500U/16GB/2TB,15.6,Intel Core i7 7500U 2.7GHz,16,SSD+HDD,2560,Nvidia GeForce GTX 950M,2.3,1799,ChuyenNghiep
4404,Rog G752VL-UH71T,17.3,Intel Core i7 6700HQ 2.6GHz,24,SSD+HDD,1280,Nvidia GeForce GTX 965M,4.33,1269,ChuyenNghiep
4646,ZBook 15,15.6,Intel Core i7 7700HQ 2.8GHz,16,SSD,256,Nvidia Quadro M2200,2.6,2419,ChuyenNghiep
4888,15-bs053od (i7-7500U/6GB/1TB/W10),15.6,Intel Core i7 7500U 2.7GHz,6,HDD,1024,Intel HD Graphics 620,2.04,579,PhoThong
4405,Thinkpad X260,12.5,Intel Core i5 6200U 2.3GHz,8,SSD,180,Intel HD Graphics 520,1.3,1099,VanPhong
4647,Inspiron 5379,13.3,Intel Core i5 8250U 1.6GHz,8,HDD,1024,Intel UHD Graphics 620,1.55,659,PhoThong
4889,Rog GL753VE-DS74,17.3,Intel Core i7 7700HQ 2.8GHz,16,SSD+HDD,1280,Nvidia GeForce GTX 1050 Ti,2.99,1749,ChuyenNghiep
4406,Ideapad 520-15IKBR,15.6,Intel Core i7 8550U 1.8GHz,8,SSD,256,Intel UHD Graphics 620,2.17,898.9,VanPhong
4648,GS63VR 7RF,15.6,Intel Core i7 7700HQ 2.8GHz,16,SSD+HDD,1280,Nvidia GeForce GTX 1060,1.8,2094.48,ChuyenNghiep
4407,EliteBook 840,14,Intel Core i7 7600U 2.8GHz,8,SSD,1024,Intel HD Graphics 620,1.48,1749,VanPhong
4649,Aspire ES1-572,15.6,Intel Core i3 6006U 2GHz,4,HDD,500,Intel HD Graphics 520,2.4,410.8,PhoThong
4660,N23 (N3060/4GB/128GB/W10),11.6,Intel Celeron Dual Core N3060 1.6GHz,4,SSD,128,Intel HD Graphics 400,1.4,475,VanPhong
4661,EliteBook 850,15.6,Intel Core i5 6300U 2.4GHz,8,SSD,256,Intel HD Graphics 520,1.84,1900,VanPhong
4420,XPS 13,13.3,Intel Core i5 7200U 2.5GHz,8,SSD,128,Intel HD Graphics 620,1.29,899,VanPhong
4662,X550VX-XX015D (i5-6300HQ/4GB/1TB/GeForce,15.6,Intel Core i5 6300HQ 2.3GHz,4,HDD,1024,Nvidia GeForce GTX 950M,2.45,579,PhoThong
4421,Aspire A515-51G,15.6,Intel Core i7 7500U 2.7GHz,4,HDD,500,Nvidia GeForce 940MX,2.2,639,PhoThong
4663,Thinkpad T460,14,Intel Core i5 6200U 2.3GHz,4,SSD,180,Intel HD Graphics 520,1.7,1096,VanPhong
4419,Legion Y520-15IKBN,15.6,Intel Core i7 7700HQ 2.8GHz,8,SSD+HDD,1280,Nvidia GeForce GTX 1060,2.4,1149,ChuyenNghiep
4411,15-BS026nv (i5-7200U/8GB/256GB/Radeon,15.6,Intel Core i5 7200U 2.5GHz,8,SSD,256,AMD Radeon 520,1.91,618.99,VanPhong
4653,Flex 5,14,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,1.7,999,VanPhong
4895,Inspiron 3567,15.6,Intel Core i5 7200U 2.5GHz,4,HDD,500,AMD Radeon R5 M430,2.25,599,PhoThong
4412,Yoga 920-13IKB,13.9,Intel Core i5 8250U 1.6GHz,8,SSD,256,Intel UHD Graphics 620,1.4,1599,VanPhong
4654,Thinkpad P51s,15.6,Intel Core i7 7600U 2.8GHz,16,SSD,1024,Nvidia Quadro M520M,2.5,3299,ChuyenNghiep
4896,Probook 450,15.6,Intel Core i5 7200U 2.5GHz,8,HDD,1024,Intel HD Graphics 620,2.04,806,PhoThong
4413,IdeaPad 320-14IAP,14,Intel Celeron Dual Core N3350 1.1GHz,4,HDD,500,Intel HD Graphics 500,2.1,299,PhoThong
4655,Chromebook 14,14,Intel Celeron Dual Core N3060 1.6GHz,2,Flash Storage,32,Intel HD Graphics 400,1.68,330,PhoThong
4897,Legion Y520-15IKBN,15.6,Intel Core i7 7700HQ 2.8GHz,8,SSD+HDD,1152,Nvidia GeForce GTX 1060,2.5,1189,ChuyenNghiep
4414,Chromebook N23,11.6,Intel Celeron Dual Core N3060 1.6GHz,4,SSD,16,Intel HD Graphics 400,1.25,265,VanPhong
4656,Notebook 9,13.3,Intel Core i7 7500U 2.7GHz,16,SSD,256,Intel HD Graphics 620,0.81,1649,VanPhong
4898,Inspiron 5567,15.6,Intel Core i7 7500U 2.7GHz,8,HDD,1024,AMD Radeon R7 M445,2.36,749,PhoThong
4415,ThinkPad 13,13.3,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,1.44,949,VanPhong
4657,250 G6,15.6,Intel Core i3 6006U 2GHz,8,SSD,256,Intel HD Graphics 520,1.86,539,VanPhong
4899,Latitude 5480,14,Intel Core i5 7200U 2.5GHz,8,SSD,128,Intel HD Graphics 620 ,1.6,1119,VanPhong
4416,ZenBook UX510UX-CN211T,15.6,Intel Core i7 7500U 2.7GHz,8,SSD+HDD,1280,Intel HD Graphics 620,2,1224,VanPhong
4658,Latitude 5480,14,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,1.6,1126.71,VanPhong
4417,Aspire A515-51G-59QF,15.6,Intel Core i5 8250U 1.6GHz,4,HDD,1024,Nvidia GeForce MX150,2.2,613,PhoThong
4659,Zbook 17,17.3,Intel Xeon E3-1535M v5 2.9GHz,16,SSD,256,Nvidia Quadro M2000M,3,4389,ChuyenNghiep
4418,Envy 13-AB002nv,13.3,Intel Core i7 7500U 2.7GHz,8,SSD,512,Intel HD Graphics 620,1.34,1323,VanPhong
4670,Legion Y520-15IKBN,15.6,Intel Core i7 7700HQ 2.8GHz,8,SSD+HDD,1152,Nvidia GeForce GTX 1050,2.5,1048,ChuyenNghiep
4671,Latitude 7280,12.5,Intel Core i7 7600U 2.8GHz,16,SSD,256,Intel HD Graphics 620,1.18,1859,VanPhong
4430,Legion Y720-15IKB,15.6,Intel Core i7 7700HQ 2.8GHz,8,SSD+HDD,1280,Nvidia GeForce GTX 1060,3.2,1399,ChuyenNghiep
4672,Pixelbook (Core,12.3,Intel Core i5 7Y57 1.2GHz,8,SSD,256,Intel HD Graphics 615,1.1,1559,VanPhong
4431,Spectre X360,13.3,Intel Core i7 7500U 2.7GHz,8,SSD,256,Intel HD Graphics 620,1.32,1399,VanPhong
4673,Zenbook UX330UA-AH5Q,13.3,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,1.2,1129,VanPhong
4432,Latitude 5480,14,Intel Core i5 7300U 2.6GHz,8,SSD,256,Intel HD Graphics 620,1.64,1279.73,VanPhong
4674,Latitude 3380,13.3,Intel Core i3 6006U 2GHz,4,HDD,500,Intel HD Graphics 520,1.65,849,PhoThong
4422,Vostro 5568,15.6,Intel Core i5 7200U 2.5GHz,8,HDD,1024,Intel HD Graphics 620,2.18,836,PhoThong
4664,Pro P2540UA-XO0192R,15.6,Intel Core i7 7500U 2.7GHz,4,SSD,256,Intel HD Graphics 620,2.37,849.9,VanPhong
4423,Inspiron 5570,15.6,Intel Core i7 8550U 1.8GHz,16,SSD+HDD,2304,AMD Radeon 530,2.2,1219.24,ChuyenNghiep
4665,Yoga 900-13ISK,13.3,Intel Core i5 6260U 1.8GHz,8,SSD,256,Intel HD Graphics 540,1.3,1199,VanPhong
4424,Mi Notebook,15.6,Intel Core i7 8550U 1.8GHz,16,SSD,256,Nvidia GeForce MX150,1.95,1399.95,VanPhong
4666,15-cb003na (i5-7300HQ/8GB/1TB,15.6,Intel Core i5 7300HQ 2.5GHz,8,SSD+HDD,1152,Nvidia GeForce GTX 1050,2.2,1099,ChuyenNghiep
4425,VivoBook E12,11.6,Intel Celeron Dual Core N3350 1.1GHz,2,Flash Storage,32,Intel HD Graphics 500,1.1,245,PhoThong
4667,ZBook 15,15.6,Intel Core i7 6700HQ 2.6GHz,8,SSD,256,Nvidia Quadro M1000M,2.59,1561,VanPhong
4426,15-bs190od (i5-8250U/4GB/1TB/W10),15.6,Intel Core i5 8250U 1.6GHz,4,HDD,1024,Intel UHD Graphics 620,2.04,521.47,PhoThong
4668,Alienware 17,15.6,Intel Core i7 7700HQ 2.8GHz,16,SSD+HDD,1280,Nvidia GeForce GTX 1070,4.42,2868.99,ChuyenNghiep
4427,ROG Zephyrus,15.6,Intel Core i7 7700HQ 2.8GHz,24,SSD,512,Nvidia GeForce GTX1080,2.24,2968,ChuyenNghiep
4669,Aspire 3,15.6,Intel Core i5 7200U 2.5GHz,4,SSD,256,Intel HD Graphics 620,2.1,599,VanPhong
4428,Probook 450,15.6,Intel Core i5 7200U 2.5GHz,8,SSD,256,Nvidia GeForce 930MX,2.04,889,VanPhong
4429,FX753VE-GC155T (i7-7700HQ/16GB/1TB,17.3,Intel Core i7 7700HQ 2.8GHz,16,SSD+HDD,1280,Nvidia GeForce GTX1050 Ti,3,1504,ChuyenNghiep
4680,Inspiron 5567,15.6,Intel Core i7 7500U 2.7GHz,16,SSD,256,AMD Radeon R7 M445,2.3,1181.27,VanPhong
4681,Notebook 9,15,Intel Core i7 7500U 2.7GHz,16,SSD,256,AMD Radeon 540,1.71,1799,VanPhong
4440,Alienware 17,17.3,Intel Core i7 7700HQ 2.8GHz,16,SSD+HDD,1152,Nvidia GeForce GTX 1070,4.42,3012.77,ChuyenNghiep
4682,Tecra A40-C-1E5,14,Intel Core i5 6200U 2.3GHz,4,SSD,128,Intel HD Graphics 520,1.75,1020,VanPhong
4441,Satellite Pro,15.6,Intel Core i5 7200U 2.5GHz,8,HDD,500,Intel HD Graphics 620,2,860,PhoThong
4683,Inspiron 7567,15.6,Intel Core i7 7700HQ 2.8GHz,8,HDD,1024,Nvidia GeForce GTX 1050,2.62,1099,PhoThong
4200,Chromebook C910-C2ST,15.6,Intel Celeron Dual Core 3205U 1.5GHz,2,SSD,16,Intel HD Graphics,2.19,199,VanPhong
4442,Zenbook UX510UW-FI095T,15.6,Intel Core i7 7500U 2.7GHz,8,SSD+HDD,1280,Nvidia GeForce GTX 960M,2,1299,ChuyenNghiep
4684,EliteBook 820,12.5,Intel Core i5 6200U 2.3GHz,4,SSD,256,Intel HD Graphics 520,1.26,1244,VanPhong
4201,FX753VD-GC071T (i7-7700HQ/8GB/1TB/GeForce,17.3,Intel Core i7 7700HQ 2.8GHz,8,HDD,1024,Nvidia GeForce GTX 1050,3,1187,PhoThong
4443,SmartBook Edge,13.3,Intel Celeron Quad Core N3450 1.1GHz,4,SSD,32,Intel HD Graphics 500,1.2,369,VanPhong
4685,Q524UQ-BHI7T15 (i7-7500U/12GB/2TB/GeForce,15.6,Intel Core i7 7500U 2.7GHz,12,HDD,2048,Nvidia GeForce 940MX,2.3,839,PhoThong
4433,ProBook 440,15.6,Intel Core i3 6006U 2GHz,4,SSD,128,Intel HD Graphics 520,1.63,689,VanPhong
4675,TravelMate P238-M,13.3,Intel Core i5 6200U 2.3GHz,4,SSD,128,Intel HD Graphics 520,1.6,655,VanPhong
4434,Inspiron 5770,17.3,Intel Core i5 8250U 1.6GHz,8,SSD+HDD,1152,AMD Radeon 530,2.8,889,ChuyenNghiep
4676,X751NV-TY001 (N4200/4GB/1TB/GeForce,17.3,Intel Pentium Quad Core N4200 1.1GHz,4,HDD,1024,Nvidia GeForce 920MX,2.8,470.34,PhoThong
4435,ThinkPad L470,14,Intel Core i5 6200U 2.3GHz,8,SSD,256,Intel HD Graphics 520,2.02,1340,VanPhong
4677,Inspiron 7559,15.6,Intel Core i7 6700HQ 2.6GHz,16,SSD+HDD,1152,Nvidia GeForce GTX 960M,2.72,1099,ChuyenNghiep
4436,IdeaPad 320-15IKB,15.6,Intel Core i7 7500U 2.7GHz,4,HDD,1024,Nvidia GeForce 920MX,2.2,799,PhoThong
4678,Notebook 9,13.3,Intel Core i7 7500U 2.7GHz,8,SSD,256,Intel HD Graphics 620,1.31,1599,VanPhong
4437,IdeaPad 320-15ISK,15.6,Intel Core i3 6006U 2GHz,8,HDD,2048,Nvidia GeForce 920MX ,2.2,459,PhoThong
4679,Aspire A315-31,15.6,Intel Pentium Quad Core N4200 1.1GHz,4,HDD,1024,Intel HD Graphics 505,2.1,298,PhoThong
4438,Inspiron 3567,15.6,Intel Core i5 7200U 2.5GHz,4,HDD,500,AMD Radeon R5 M430,2.3,585,PhoThong
4439,Latitude 5580,15.6,Intel Core i5 7440HQ 2.8GHz,8,SSD,256,Intel HD Graphics 620,1.9,1377,VanPhong
4690,Alienware 17,17.3,Intel Core i7 7700HQ 2.8GHz,32,SSD+HDD,2048,Nvidia GeForce GTX 1070M,4.42,3588.8,ChuyenNghiep
4691,Rog G752VS-BA171T,17.3,Intel Core i7 6700HQ 2.6GHz,16,SSD+HDD,1280,Nvidia GeForce GTX 1070,4.3,2350,ChuyenNghiep
4450,XPS 13,13.3,Intel Core i7 8550U 1.8GHz,8,SSD,256,Intel UHD Graphics 620,1.2,1399,VanPhong
4692,Tecra Z40-C-161,14,Intel Core i7 6600U 2.6GHz,16,SSD,512,Nvidia GeForce 930M,1.47,1764,VanPhong
4451,Vostro 5468,14,Intel Core i3 6006U 2GHz,4,SSD,128,Intel HD Graphics 520,1.6,735.87,VanPhong
4693,IdeaPad 110-15IBR,15.6,Intel Celeron Quad Core N3710 1.6GHz,8,HDD,1024,Intel HD Graphics 405,2.2,329,PhoThong
4210,VivoBook S14,14,Intel Core i3 7100U 2.4GHz,4,SSD,128,Intel HD Graphics 620,1.3,509,VanPhong
4452,Envy 13-AB020nr,13.3,Intel Core i7 7500U 2.7GHz,8,SSD,256,Intel HD Graphics 620,1.34,1145,VanPhong
4694,ThinkPad T470s,14,Intel Core i7 7500U 2.7GHz,16,SSD,512,Intel HD Graphics 620,1.7,2299,VanPhong
4211,Rog GL702VS-GC095T,17.3,Intel Core i7 7700HQ 2.8GHz,16,SSD+HDD,1280,Nvidia GeForce GTX 1070,2.9,2122,ChuyenNghiep
4453,Aspire 7,15.6,Intel Core i5 7300HQ 2.5GHz,8,HDD,1024,Nvidia GeForce GTX 1050,2.4,798,PhoThong
4695,GS43VR 7RE,14,Intel Core i7 7700HQ 2.8GHz,16,SSD+HDD,1280,Nvidia GeForce GTX 1060,1.6,1891,ChuyenNghiep
4212,IdeaPad 320-17IKB,17.3,Intel Core i5 7200U 2.5GHz,6,HDD,1024,Nvidia GeForce GTX 940M,2.8,649,PhoThong
4454,VivoBook X540YA-XX519T,15.6,AMD E-Series 7110 1.8GHz,4,HDD,500,AMD Radeon R2 Graphics,2,349,PhoThong
4696,GL62M (i5-7300HQ/8GB/1TB,15.6,Intel Core i5 7300HQ 2.5GHz,8,SSD+HDD,1152,Nvidia GeForce GTX 1050,2.2,1089,ChuyenNghiep
4202,17-BS037cl (i3-6006U/8GB/1TB/W10),17.3,Intel Core i3 6006U 2GHz,8,HDD,1024,Intel HD Graphics 520,2.54,489,PhoThong
4444,ROG Strix,15.6,Intel Core i5 7300HQ 2.5GHz,8,SSD+HDD,1152,Nvidia GeForce GTX 1060,2.3,1649,ChuyenNghiep
4686,Thinkpad P50,15.6,Intel Core i7 6820HQ 2.7GHz,16,SSD,512,Nvidia Quadro M2000M,2.5,2370,ChuyenNghiep
4203,XPS 15,15.6,Intel Core i7 7700HQ 2.8GHz,8,SSD,256,Nvidia GeForce GTX 1050,2,1829,ChuyenNghiep
4445,Latitude 5580,15.6,Intel Core i7 7600U 2.8GHz,8,SSD,256,Nvidia GeForce 930MX,1.93,1369,VanPhong
4687,Swift 3,14,Intel Core i3 7100U 2.4GHz,4,SSD,128,Intel HD Graphics 620,1.8,636,VanPhong
4204,V330-15IKB (i5-8250U/8GB/256GB/FHD/W10),15.6,Intel Core i5 8250U 1.6GHz,8,SSD,256,Intel UHD Graphics 620,2.05,739,VanPhong
4446,Inspiron 5570,15.6,Intel Core i5 8250U 1.6GHz,8,SSD,256,AMD Radeon 530,2.2,797.41,VanPhong
4688,Blade Pro,14,Intel Core i7 7700HQ 2.8GHz,16,SSD,512,Nvidia GeForce GTX 1060,1.95,2899,ChuyenNghiep
4205,Legion Y720-15IKB,15.6,Intel Core i7 7700HQ 2.8GHz,8,HDD,1024,Nvidia GeForce GTX 1060,3.2,1299,PhoThong
4447,250 G6,15.6,intel pentium quad core n3710 1.6ghz,4,ssd+hdd,256,intel hd graphics 405,1.86,398.99,VanPhong
4689,Vivobook Max,15.6,Intel Pentium Dual Core N4200 1.1GHz,8,SSD,128,Intel HD Graphics 505,2,581.9,VanPhong
4206,Aspire A715-71G,15.6,Intel Core i7 7700HQ 2.8GHz,8,SSD,256,Nvidia GeForce GTX 1050 Ti,2.5,979,VanPhong
4448,Omen 15-ce006nv,17.3,Intel Core i7 7700HQ 2.8GHz,12,HDD,1024,Nvidia GeForce GTX 1060,2.62,1799,PhoThong
4207,Precision 7720,17.3,Intel Core i7 7820HQ 2.9GHz,16,SSD,256,Nvidia Quadro M1200,3.42,2884.86,ChuyenNghiep
4449,Thinkpad E470,14,Intel Core i7 7500U 2.7GHz,8,SSD,256,Nvidia GeForce 940MX,1.87,859,VanPhong
4208,IdeaPad 310-15ABR,15.6,AMD A10-Series 9600P 2.4GHz,6,HDD,1024,AMD Radeon R5 430,2.4,499,PhoThong
4209,ZenBook UX530UQ-PRO,15.6,Intel Core i7 7500U 2.7GHz,16,SSD,512,Nvidia GeForce 940MX,1.63,1468,VanPhong
4460,IdeaPad 320-15ISK,15.6,Intel Core i3 6006U 2GHz,4,SSD,128,Intel HD Graphics 520,2.2,499,VanPhong
4461,Latitude 5580,15.6,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,1.9,1116.99,VanPhong
4220,IdeaPad 720S-13IKB,13.3,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,1.1,999,VanPhong
4462,Alienware 17,17.3,Intel Core i7 7700HQ 2.8GHz,16,SSD+HDD,1280,Nvidia GeForce GTX 1070,4.42,2699,ChuyenNghiep
4221,XPS 13,13.3,Intel Core i7 8550U 1.8GHz,16,SSD,1024,Intel UHD Graphics 620,1.21,2499,VanPhong
4463,17-X047na (i3-6006U/8GB/1TB/W10),17.3,Intel Core i3 6006U 2GHz,8,HDD,1024,Intel HD Graphics 520,2.65,544.15,PhoThong
4222,GE63VR 7RF,15.6,Intel Core i7 7700HQ 2.8GHz,16,SSD+HDD,1280,Nvidia GeForce GTX 1070,2.8,2099,ChuyenNghiep
4464,ProBook 470,17.3,Intel Core i7 7500U 2.7GHz,8,HDD,1024,Nvidia GeForce 930MX,2.63,1280,PhoThong
4223,ES1-523-84K7 (A8-7410/8GB/256GB/FHD/W10),15.6,AMD A8-Series 7410 2.2GHz,8,SSD,256,AMD Radeon R5,2.23,469,VanPhong
4465,A541NA-GO342 (N3350/4GB/500GB/Linux),15.6,Intel Celeron Dual Core N3350 1.1GHz,4,HDD,500,Intel HD Graphics 500,2,224,PhoThong
4213,IdeaPad 320-15IKBN,15.6,Intel Core i5 7200U 2.5GHz,8,HDD,2048,Nvidia GeForce 940MX,2.2,549,PhoThong
4455,ProBook 450,15.6,Intel Core i3 7100U 2.4GHz,4,SSD,128,Intel HD Graphics 620,2.1,705.5,VanPhong
